Marybe SRL,,,,,,,,,,,,,,,,,,,,
Tucumán 20,,,,,,,,,,,,,,,,,,,,CTRL+R  Genera Revisar
290726 1017,,,,,,,,,,,,,,,,,,,,CTRL+N  Hoja Ofertas
,,,,,,,,,,,,,,,,,,,,CTRL+P  Copia Pedido
,, ,,,,,,,,,,,,,,,,,,
Codigo,Descripcion,Rubro,Proveedor,Publico,Oferta,,,,,,,,,,,,,,,
7509552923797,NUTRISSE COLORACION 10 EBANO NEGRO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923704,NUTRISSE COLORACION 10.13 MARACUYA RUBIO ULTRA CLARO CENIZA DORADO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923698,NUTRISSE COLORACION 121 AZAHAR RUBIO EXTRA CLARO CENIZA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552810998,NUTRISSE COLORACION 20 GROSELLA NEGRA,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552811544,NUTRISSE COLORACION 28 ARANDANO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923773,NUTRISSE COLORACION 28 ARANDANO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923766,NUTRISSE COLORACION 30 ESPRESSO CASTAÑO OSCURO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923674,NUTRISSE COLORACION 30 U CASTAÑO OSCURO PROFUNDO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923759,NUTRISSE COLORACION 40 CAFÉ CASTAÑO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552810875,NUTRISSE COLORACION 45 TAMARINDO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923742,NUTRISSE COLORACION 45 TAMARINDO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923735,NUTRISSE COLORACION 46 BORGOÑA CASTAÑO ROJIZO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552924121,NUTRISSE COLORACION 50 CASTAÑA CATAÑO CLARO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
7509552923667,NUTRISSE COLORACION 50 CASTAÑA CATAÑO CLARO,TINTURAS-DECOLORACIÃ“N,LOREAL ARG.SA D.GARNIER,"16.490,00","11.543,00",,,,,,,,,,,,,,,
